State,County,City,Neighborhood,Nextdoor ID,Attribute,Position
CA,Santa Clara,Santa Clara,Midtown Village,315068,Freeway Access,9
CA,Santa Clara,Milpitas,Midwick Jacklin,285415,Convenient,0
CA,Santa Clara,Milpitas,Midwick Jacklin,285415,Proximity,1
CA,Santa Clara,Milpitas,Midwick Jacklin,285415,Quiet,2
CA,Santa Clara,Milpitas,Midwick Jacklin,285415,Schools,3
CA,Santa Clara,Milpitas,Midwick Jacklin,285415,Community,4
CA,Santa Clara,Milpitas,Midwick Jacklin,285415,Dog Friendly,5
CA,Santa Clara,Milpitas,Midwick Jacklin,285415,Family Friendly,6
CA,Santa Clara,Milpitas,Midwick Jacklin,285415,Freeway Access,7
CA,Santa Clara,Milpitas,Midwick Jacklin,285415,Friendly,8
CA,Santa Clara,Milpitas,Midwick Jacklin,285415,Houses,9
CA,Santa Clara,Milpitas,Mihalakis,346106,,0
CA,Santa Clara,Milpitas,Mill Creek,281897,Atmosphere,0
CA,Santa Clara,Milpitas,Mill Creek,281897,Beach,1
CA,Santa Clara,Milpitas,Mill Creek,281897,Clean,2
CA,Santa Clara,Milpitas,Mill Creek,281897,Different,3
CA,Santa Clara,Milpitas,Mill Creek,281897,Location,4
CA,Santa Clara,Milpitas,Mill Creek,281897,Nice,5
CA,Santa Clara,Milpitas,Mill Creek,281897,Parks,6
CA,Santa Clara,Milpitas,Mill Creek,281897,Proximity,7
CA,Santa Clara,Milpitas,Mill Creek,281897,Quiet,8
CA,Santa Clara,Milpitas,Mill Creek,281897,Restaurants,9
CA,Santa Clara,San Jose,Mill Pond 1 & 2,170237,Clean,0
CA,Santa Clara,San Jose,Mill Pond 1 & 2,170237,Peaceful,1
CA,Santa Clara,San Jose,Mill Pond 1 & 2,170237,Pleasant,2
CA,Santa Clara,San Jose,Mill Pond 1 & 2,170237,Walkability,3
CA,Santa Clara,San Jose,Mill Pond 1 & 2,170237,Well Maintained,4
CA,Santa Clara,San Jose,Mill Pond 1 & 2,170237,Friendly,5
CA,Santa Clara,San Jose,Mill Pond 1 & 2,170237,Neighbors,6
CA,Santa Clara,San Jose,Mill Pond 1 & 2,170237,Quiet,7
CA,Santa Clara,San Jose,Mill Pond 1 & 2,170237,Atmosphere,8
CA,Santa Clara,San Jose,Mill Pond 1 & 2,170237,Safe,9
CA,Santa Clara,San Jose,Miller,1863,Family Friendly,0
CA,Santa Clara,San Jose,Miller,1863,Parks,1
CA,Santa Clara,San Jose,Miller,1863,Quiet,2
CA,Santa Clara,San Jose,Miller,1863,Safe,3
CA,Santa Clara,San Jose,Miller,1863,Peaceful,4
CA,Santa Clara,San Jose,Miller,1863,Walkability,5
CA,Santa Clara,San Jose,Miller,1863,Clean,6
CA,Santa Clara,San Jose,Miller,1863,Convenient,7
CA,Santa Clara,San Jose,Miller,1863,Schools,8
CA,Santa Clara,San Jose,Miller,1863,Walking,9
CA,Santa Clara,Gilroy,Miller Avenue South,202276,Family Friendly,0
CA,Santa Clara,Gilroy,Miller Avenue South,202276,Friendly,1
CA,Santa Clara,Gilroy,Miller Avenue South,202276,Neighbors,2
CA,Santa Clara,Gilroy,Miller Avenue South,202276,Peaceful,3
CA,Santa Clara,Gilroy,Miller Avenue South,202276,Clean,4
CA,Santa Clara,Gilroy,Miller Avenue South,202276,Dog Friendly,5
CA,Santa Clara,Gilroy,Miller Avenue South,202276,Safe,6
CA,Santa Clara,Gilroy,Miller Avenue South,202276,Community,7
CA,Santa Clara,Gilroy,Miller Avenue South,202276,Beautiful,8
CA,Santa Clara,Gilroy,Miller Avenue South,202276,Quiet,9
CA,Santa Clara,Milpitas,Milpitas,193611,Family Friendly,0
CA,Santa Clara,Milpitas,Milpitas,193611,Peaceful,1
CA,Santa Clara,Milpitas,Milpitas,193611,Parks,2
CA,Santa Clara,Milpitas,Milpitas,193611,Friendly,3
CA,Santa Clara,Milpitas,Milpitas,193611,Walkability,4
CA,Santa Clara,Milpitas,Milpitas,193611,Quiet,5
CA,Santa Clara,Milpitas,Milpitas,193611,Safe,6
CA,Santa Clara,Milpitas,Milpitas,193611,Hills,7
CA,Santa Clara,Milpitas,Milpitas,193611,Walking,8
CA,Santa Clara,Milpitas,Milpitas,193611,Community,9
CA,Santa Clara,Milpitas,Milpitas Hills,449723,,0
CA,Santa Clara,Milpitas,Milpitas Starlite,281995,Family Friendly,0
CA,Santa Clara,Milpitas,Milpitas Starlite,281995,Friendly,1
CA,Santa Clara,Milpitas,Milpitas Starlite,281995,Peaceful,2
CA,Santa Clara,Milpitas,Milpitas Starlite,281995,Dog Friendly,3
CA,Santa Clara,Milpitas,Milpitas Starlite,281995,Safe,4
CA,Santa Clara,Milpitas,Milpitas Starlite,281995,Diversity,5
CA,Santa Clara,Milpitas,Milpitas Starlite,281995,Nice,6
CA,Santa Clara,Milpitas,Milpitas Starlite,281995,Walkability,7
CA,Santa Clara,Milpitas,Milpitas Starlite,281995,Clean,8
CA,Santa Clara,Milpitas,Milpitas Starlite,281995,Neighbors,9
CA,Santa Clara,Mountain View,Miramonte/Trophy/Eichler,218623,Friendly,0
CA,Santa Clara,Mountain View,Miramonte/Trophy/Eichler,218623,Neighbors,1
CA,Santa Clara,Mountain View,Miramonte/Trophy/Eichler,218623,Community,2
CA,Santa Clara,Mountain View,Miramonte/Trophy/Eichler,218623,Kids,3
CA,Santa Clara,Mountain View,Miramonte/Trophy/Eichler,218623,Location,4
CA,Santa Clara,Mountain View,Miramonte/Trophy/Eichler,218623,Pleasant,5
CA,Santa Clara,Mountain View,Miramonte/Trophy/Eichler,218623,Walkability,6
CA,Santa Clara,Mountain View,Miramonte/Trophy/Eichler,218623,Yards,7
CA,Santa Clara,Mountain View,Miramonte/Trophy/Eichler,218623,Atmosphere,8
CA,Santa Clara,Mountain View,Miramonte/Trophy/Eichler,218623,Convenient,9
CA,Santa Clara,Mountain View,Miramontecastro,258940,Friendly,0
CA,Santa Clara,Mountain View,Miramontecastro,258940,Beautiful,1
CA,Santa Clara,Mountain View,Miramontecastro,258940,Clean,2
CA,Santa Clara,Mountain View,Miramontecastro,258940,Convenient,3
CA,Santa Clara,Mountain View,Miramontecastro,258940,Diversity,4
CA,Santa Clara,Mountain View,Miramontecastro,258940,Downtown,5
CA,Santa Clara,Mountain View,Miramontecastro,258940,Family Friendly,6
CA,Santa Clara,Mountain View,Miramontecastro,258940,Peaceful,7
CA,Santa Clara,Mountain View,Miramontecastro,258940,Safe,8
CA,Santa Clara,Mountain View,Miramontecastro,258940,Scenery,9
CA,Santa Clara,Morgan Hill,Mirasol,188068,Family Friendly,0
CA,Santa Clara,Morgan Hill,Mirasol,188068,Friendly,1
CA,Santa Clara,Morgan Hill,Mirasol,188068,Well Maintained,2
CA,Santa Clara,Morgan Hill,Mirasol,188068,Beautiful,3
CA,Santa Clara,Morgan Hill,Mirasol,188068,Peaceful,4
CA,Santa Clara,Morgan Hill,Mirasol,188068,Clean,5
CA,Santa Clara,Morgan Hill,Mirasol,188068,Community,6
CA,Santa Clara,Morgan Hill,Mirasol,188068,Kids,7
CA,Santa Clara,Morgan Hill,Mirasol,188068,Neighbors,8
CA,Santa Clara,Morgan Hill,Mirasol,188068,Quiet,9
CA,Santa Clara,San Jose,Mirassou Vineyards,170174,Clean,0
CA,Santa Clara,San Jose,Mirassou Vineyards,170174,Diversity,1
CA,Santa Clara,San Jose,Mirassou Vineyards,170174,Peaceful,2
CA,Santa Clara,San Jose,Mirassou Vineyards,170174,Weather,3
CA,Santa Clara,San Jose,Mirassou Vineyards,170174,Family Friendly,4
CA,Santa Clara,San Jose,Mirassou Vineyards,170174,Friendly,5
CA,Santa Clara,San Jose,Mirassou Vineyards,170174,Quiet,6
CA,Santa Clara,San Jose,Mirassou Vineyards,170174,Scenery,7
CA,Santa Clara,San Jose,Mirassou Vineyards,170174,Schools,8
CA,Santa Clara,San Jose,Mirassou Vineyards,170174,Walkability,9
CA,Santa Clara,Santa Clara,Miraval,285869,Proximity,0
CA,Santa Clara,Santa Clara,Miraval,285869,Walkability,1
CA,Santa Clara,Santa Clara,Miraval,285869,Well Maintained,2
CA,Santa Clara,Santa Clara,Miraval,285869,Convenient,3
CA,Santa Clara,Santa Clara,Miraval,285869,Neighbors,4
CA,Santa Clara,Santa Clara,Miraval,285869,Sidewalks,5
CA,Santa Clara,Santa Clara,Miraval,285869,Weather,6
CA,Santa Clara,Santa Clara,Miraval,285869,Beautiful,7
CA,Santa Clara,Santa Clara,Miraval,285869,Events,8
CA,Santa Clara,Santa Clara,Miraval,285869,Food,9
CA,Santa Clara,San Jose,Mitty,1914,Family Friendly,0
CA,Santa Clara,San Jose,Mitty,1914,Friendly,1
CA,Santa Clara,San Jose,Mitty,1914,Quiet,2
CA,Santa Clara,San Jose,Mitty,1914,Safe,3
CA,Santa Clara,San Jose,Mitty,1914,Walkability,4
CA,Santa Clara,San Jose,Mitty,1914,Convenient,5
CA,Santa Clara,San Jose,Mitty,1914,Neighbors,6
CA,Santa Clara,San Jose,Mitty,1914,Clean,7
CA,Santa Clara,San Jose,Mitty,1914,Community,8
CA,Santa Clara,San Jose,Mitty,1914,Diversity,9
CA,Santa Clara,San Jose,Modern Ice,172813,Clean,0
CA,Santa Clara,San Jose,Modern Ice,172813,Community,1
CA,Santa Clara,San Jose,Modern Ice,172813,Food,2
CA,Santa Clara,San Jose,Modern Ice,172813,Friendly,3
CA,Santa Clara,San Jose,Modern Ice,172813,Location,4
CA,Santa Clara,San Jose,Modern Ice,172813,Well Maintained,5
CA,Santa Clara,San Jose,Modern Ice,172813,Convenient,6
CA,Santa Clara,San Jose,Modern Ice,172813,Dog Friendly,7
CA,Santa Clara,San Jose,Modern Ice,172813,Family Friendly,8
CA,Santa Clara,San Jose,Modern Ice,172813,Restaurants,9
CA,Santa Clara,Mountain View,Moffett & Middlefield,150969,Peaceful,0
CA,Santa Clara,Mountain View,Moffett & Middlefield,150969,Clean,1
CA,Santa Clara,Mountain View,Moffett & Middlefield,150969,Parks,2
CA,Santa Clara,Mountain View,Moffett & Middlefield,150969,Proximity,3
CA,Santa Clara,Mountain View,Moffett & Middlefield,150969,Shopping,4
CA,Santa Clara,Mountain View,Moffett & Middlefield,150969,Walkability,5
CA,Santa Clara,Mountain View,Moffett & Middlefield,150969,Dog Friendly,6
CA,Santa Clara,Mountain View,Moffett & Middlefield,150969,Family Friendly,7
CA,Santa Clara,Mountain View,Moffett & Middlefield,150969,Friendly,8
CA,Santa Clara,Mountain View,Moffett & Middlefield,150969,Location,9
CA,Santa Clara,Mountain View,Moffett Boulevard,155781,Walkability,0
CA,Santa Clara,Mountain View,Moffett Boulevard,155781,Trails,1
CA,Santa Clara,Mountain View,Moffett Boulevard,155781,Downtown,2
CA,Santa Clara,Mountain View,Moffett Boulevard,155781,Restaurants,3
CA,Santa Clara,Mountain View,Moffett Boulevard,155781,Walking,4
CA,Santa Clara,Mountain View,Moffett Boulevard,155781,Food,5
CA,Santa Clara,Mountain View,Moffett Boulevard,155781,Freeway Access,6
CA,Santa Clara,Mountain View,Moffett Boulevard,155781,Safe,7
CA,Santa Clara,Mountain View,Moffett Boulevard,155781,Convenient,8
CA,Santa Clara,Mountain View,Moffett Boulevard,155781,Peaceful,9
CA,Santa Clara,Gilroy,MOHWST,266027,Family Friendly,0
CA,Santa Clara,Gilroy,MOHWST,266027,Neighbors,1
CA,Santa Clara,Gilroy,MOHWST,266027,Clean,2
CA,Santa Clara,Gilroy,MOHWST,266027,Kids,3
CA,Santa Clara,Gilroy,MOHWST,266027,Community,4
CA,Santa Clara,Gilroy,MOHWST,266027,Dog Friendly,5
CA,Santa Clara,Gilroy,MOHWST,266027,Friendly,6
CA,Santa Clara,Gilroy,MOHWST,266027,Nice,7
CA,Santa Clara,Gilroy,MOHWST,266027,Peaceful,8
CA,Santa Clara,Gilroy,MOHWST,266027,Quiet,9
CA,Santa Clara,Palo Alto,Moldaw Residences,354694,,0
CA,Santa Clara,Santa Clara,Monastery Gardens,235316,Safe,0
CA,Santa Clara,Santa Clara,Monastery Gardens,235316,Quiet,1
CA,Santa Clara,Santa Clara,Monastery Gardens,235316,Walkability,2
CA,Santa Clara,Santa Clara,Monastery Gardens,235316,Friendly,3
CA,Santa Clara,Santa Clara,Monastery Gardens,235316,Atmosphere,4
CA,Santa Clara,Santa Clara,Monastery Gardens,235316,Charm,5
CA,Santa Clara,Santa Clara,Monastery Gardens,235316,Family Friendly,6
CA,Santa Clara,Santa Clara,Monastery Gardens,235316,Nice,7
CA,Santa Clara,Santa Clara,Monastery Gardens,235316,Peaceful,8
CA,Santa Clara,Santa Clara,Monastery Gardens,235316,Clean,9
CA,Santa Clara,Palo Alto,Monroe Park,196664,Quiet,0
CA,Santa Clara,Palo Alto,Monroe Park,196664,Safe,1
CA,Santa Clara,Palo Alto,Monroe Park,196664,Walkability,2
CA,Santa Clara,Palo Alto,Monroe Park,196664,Peaceful,3
CA,Santa Clara,Palo Alto,Monroe Park,196664,Beautiful,4
CA,Santa Clara,Palo Alto,Monroe Park,196664,Convenient,5
CA,Santa Clara,Palo Alto,Monroe Park,196664,Family Friendly,6
CA,Santa Clara,Palo Alto,Monroe Park,196664,Friendly,7
CA,Santa Clara,Palo Alto,Monroe Park,196664,Parks,8
CA,Santa Clara,Palo Alto,Monroe Park,196664,Proximity,9
CA,Santa Clara,Santa Clara,Monroe/Cabrillo,206311,Family Friendly,0
CA,Santa Clara,Santa Clara,Monroe/Cabrillo,206311,Peaceful,1
CA,Santa Clara,Santa Clara,Monroe/Cabrillo,206311,Safe,2
CA,Santa Clara,Santa Clara,Monroe/Cabrillo,206311,Quiet,3
CA,Santa Clara,Santa Clara,Monroe/Cabrillo,206311,Friendly,4
CA,Santa Clara,Santa Clara,Monroe/Cabrillo,206311,Walkability,5
CA,Santa Clara,Santa Clara,Monroe/Cabrillo,206311,Welcoming,6
CA,Santa Clara,Santa Clara,Monroe/Cabrillo,206311,Neighbors,7
CA,Santa Clara,Santa Clara,Monroe/Cabrillo,206311,Walking,8
CA,Santa Clara,Santa Clara,Monroe/Cabrillo,206311,Clean,9
CA,Santa Clara,Mountain View,Monta Loma,173916,Walkability,0
CA,Santa Clara,Mountain View,Monta Loma,173916,Neighbors,1
CA,Santa Clara,Mountain View,Monta Loma,173916,Safe,2
CA,Santa Clara,Mountain View,Monta Loma,173916,Friendly,3
CA,Santa Clara,Mountain View,Monta Loma,173916,Community,4
CA,Santa Clara,Mountain View,Monta Loma,173916,Family Friendly,5
CA,Santa Clara,Mountain View,Monta Loma,173916,Peaceful,6
CA,Santa Clara,Mountain View,Monta Loma,173916,Dog Friendly,7
CA,Santa Clara,Mountain View,Monta Loma,173916,Quiet,8
CA,Santa Clara,Mountain View,Monta Loma,173916,Welcoming,9
CA,Santa Clara,Cupertino,Monta Vista,154080,Safe,0
CA,Santa Clara,Cupertino,Monta Vista,154080,Peaceful,1
CA,Santa Clara,Cupertino,Monta Vista,154080,Friendly,2
CA,Santa Clara,Cupertino,Monta Vista,154080,Family Friendly,3
CA,Santa Clara,Cupertino,Monta Vista,154080,Quiet,4
CA,Santa Clara,Cupertino,Monta Vista,154080,Clean,5
CA,Santa Clara,Cupertino,Monta Vista,154080,Beautiful,6
CA,Santa Clara,Cupertino,Monta Vista,154080,Convenient,7
CA,Santa Clara,Cupertino,Monta Vista,154080,Weather,8
CA,Santa Clara,Cupertino,Monta Vista,154080,Community,9
CA,Santa Clara,Cupertino,Monta Vista South,221703,Family Friendly,0
CA,Santa Clara,Cupertino,Monta Vista South,221703,Safe,1
CA,Santa Clara,Cupertino,Monta Vista South,221703,Peaceful,2
CA,Santa Clara,Cupertino,Monta Vista South,221703,Beautiful,3
CA,Santa Clara,Cupertino,Monta Vista South,221703,Clean,4
CA,Santa Clara,Cupertino,Monta Vista South,221703,Quiet,5
CA,Santa Clara,Cupertino,Monta Vista South,221703,Neighbors,6
CA,Santa Clara,Cupertino,Monta Vista South,221703,Schools,7
CA,Santa Clara,Cupertino,Monta Vista South,221703,Diversity,8
CA,Santa Clara,Cupertino,Monta Vista South,221703,Parks,9
CA,Santa Clara,Los Altos,Montabello Acres,248874,Trees,0
CA,Santa Clara,Los Altos,Montabello Acres,248874,Community,1
CA,Santa Clara,Los Altos,Montabello Acres,248874,Family Friendly,2
CA,Santa Clara,Los Altos,Montabello Acres,248874,Nature,3
CA,Santa Clara,Los Altos,Montabello Acres,248874,Parks,4
CA,Santa Clara,Los Altos,Montabello Acres,248874,Peaceful,5
CA,Santa Clara,Los Altos,Montabello Acres,248874,Proximity,6
CA,Santa Clara,Los Altos,Montabello Acres,248874,Walkability,7
CA,Santa Clara,Los Altos,Montabello Acres,248874,Well Maintained,8
CA,Santa Clara,Los Altos,Montabello Acres,248874,Beautiful,9
CA,Santa Clara,Santa Clara,Montague,196774,Family Friendly,0
CA,Santa Clara,Santa Clara,Montague,196774,Neighbors,1
CA,Santa Clara,Santa Clara,Montague,196774,Parks,2
CA,Santa Clara,Santa Clara,Montague,196774,Clean,3
CA,Santa Clara,Santa Clara,Montague,196774,Freeway Access,4
CA,Santa Clara,Santa Clara,Montague,196774,Quiet,5
CA,Santa Clara,Santa Clara,Montague,196774,Walkability,6
CA,Santa Clara,Santa Clara,Montague,196774,Walking,7
CA,Santa Clara,Santa Clara,Montague,196774,Friendly,8
CA,Santa Clara,Santa Clara,Montague,196774,Peaceful,9
CA,Santa Clara,Saratoga,Montalvo,182993,Peaceful,0
CA,Santa Clara,Saratoga,Montalvo,182993,Beautiful,1
CA,Santa Clara,Saratoga,Montalvo,182993,Trees,2
CA,Santa Clara,Saratoga,Montalvo,182993,Safe,3
CA,Santa Clara,Saratoga,Montalvo,182993,Clean,4
CA,Santa Clara,Saratoga,Montalvo,182993,Nature,5
CA,Santa Clara,Saratoga,Montalvo,182993,Quiet,6
CA,Santa Clara,Saratoga,Montalvo,182993,Hiking,7
CA,Santa Clara,Saratoga,Montalvo,182993,Dog Friendly,8
CA,Santa Clara,Saratoga,Montalvo,182993,Well Maintained,9
CA,Santa Clara,Cupertino,Montebello Rd,233702,Peaceful,0
CA,Santa Clara,Cupertino,Montebello Rd,233702,Secluded,1
CA,Santa Clara,Cupertino,Montebello Rd,233702,Beautiful,2
CA,Santa Clara,Cupertino,Montebello Rd,233702,Community,3
CA,Santa Clara,Cupertino,Montebello Rd,233702,Different,4
CA,Santa Clara,Cupertino,Montebello Rd,233702,Dog Friendly,5
CA,Santa Clara,Cupertino,Montebello Rd,233702,Hills,6
CA,Santa Clara,Cupertino,Montebello Rd,233702,Nature,7
CA,Santa Clara,Cupertino,Montebello Rd,233702,Neighbors,8
CA,Santa Clara,Cupertino,Montebello Rd,233702,Privacy,9
CA,Santa Clara,Gilroy,Montebello Ridge,324467,Weather,0
CA,Santa Clara,San Jose,Montecito Vista,258777,Dog Friendly,0
CA,Santa Clara,San Jose,Montecito Vista,258777,Quiet,1
CA,Santa Clara,San Jose,Montecito Vista,258777,Neighbors,2
CA,Santa Clara,San Jose,Montecito Vista,258777,Friendly,3
CA,Santa Clara,San Jose,Montecito Vista,258777,Walkability,4
CA,Santa Clara,San Jose,Montecito Vista,258777,Peaceful,5
CA,Santa Clara,San Jose,Montecito Vista,258777,Beautiful,6
CA,Santa Clara,San Jose,Montecito Vista,258777,Clean,7
CA,Santa Clara,San Jose,Montecito Vista,258777,Safe,8
CA,Santa Clara,San Jose,Montecito Vista,258777,Weather,9
CA,Santa Clara,San Jose,Monterey Grove,232644,Beautiful,0
CA,Santa Clara,San Jose,Monterey Grove,232644,Dog Friendly,1
CA,Santa Clara,San Jose,Monterey Grove,232644,Freeway Access,2
CA,Santa Clara,San Jose,Monterey Grove,232644,Large,3
CA,Santa Clara,San Jose,Monterey Grove,232644,Nice,4
CA,Santa Clara,San Jose,Monterey Grove,232644,Quiet,5
CA,Santa Clara,San Jose,Monterey Grove,232644,Trees,6
CA,Santa Clara,San Jose,Monterey Grove,232644,Community,7
CA,Santa Clara,San Jose,Monterey Grove,232644,Family Friendly,8
CA,Santa Clara,San Jose,Monterey Grove,232644,Landscaping,9
CA,Santa Clara,Gilroy,Monterey Manor,347718,Family Friendly,0
CA,Santa Clara,Gilroy,Monterey Manor,347718,Friendly,1
CA,Santa Clara,Gilroy,Monterey Manor,347718,Clean,2
CA,Santa Clara,Gilroy,Monterey Manor,347718,Kids,3
CA,Santa Clara,Gilroy,Monterey Manor,347718,Well Maintained,4
CA,Santa Clara,Gilroy,Monterey Manor,347718,Neighbors,5
CA,Santa Clara,Gilroy,Monterey Manor,347718,Peaceful,6
CA,Santa Clara,Gilroy,Monterey Manor,347718,Community,7
CA,Santa Clara,Gilroy,Monterey Manor,347718,Freeway Access,8
CA,Santa Clara,Gilroy,Monterey Manor,347718,Quiet,9
CA,Santa Clara,San Jose,Monterey Manor,262245,Quiet,0
CA,Santa Clara,San Jose,Monterey Manor,262245,Trees,1
CA,Santa Clara,San Jose,Monterey Manor,262245,Food,2
CA,Santa Clara,San Jose,Monterey Manor,262245,Houses,3
CA,Santa Clara,San Jose,Monterey Manor,262245,Neighbors,4
CA,Santa Clara,San Jose,Monterey Manor,262245,Parks,5
CA,Santa Clara,San Jose,Monterey Manor,262245,Pleasant,6
CA,Santa Clara,San Jose,Monterey Manor,262245,Walking,7
CA,Santa Clara,San Jose,Monterey Manor,262245,Charm,8
CA,Santa Clara,San Jose,Monterey Manor,262245,Community,9
CA,Santa Clara,San Jose,Montevideo,1916,Family Friendly,0
CA,Santa Clara,San Jose,Montevideo,1916,Neighbors,1
CA,Santa Clara,San Jose,Montevideo,1916,Community,2
CA,Santa Clara,San Jose,Montevideo,1916,Friendly,3
CA,Santa Clara,San Jose,Montevideo,1916,Beautiful,4
CA,Santa Clara,San Jose,Montevideo,1916,Clean,5
CA,Santa Clara,San Jose,Montevideo,1916,Peaceful,6
CA,Santa Clara,San Jose,Montevideo,1916,Safe,7
CA,Santa Clara,San Jose,Montevideo,1916,Welcoming,8
CA,Santa Clara,San Jose,Montevideo,1916,Dog Friendly,9
CA,Santa Clara,Los Gatos,Montevina Road,174684,Beautiful,0
CA,Santa Clara,Los Gatos,Montevina Road,174684,Dog Friendly,1
CA,Santa Clara,Los Gatos,Montevina Road,174684,Family Friendly,2
CA,Santa Clara,Los Gatos,Montevina Road,174684,Peaceful,3
CA,Santa Clara,Los Gatos,Montevina Road,174684,Quiet,4
CA,Santa Clara,Los Gatos,Montevina Road,174684,Atmosphere,5
CA,Santa Clara,Los Gatos,Montevina Road,174684,Hiking,6
CA,Santa Clara,Los Gatos,Montevina Road,174684,Nature,7
CA,Santa Clara,Los Gatos,Montevina Road,174684,Open,8
CA,Santa Clara,Los Gatos,Montevina Road,174684,Privacy,9
CA,Santa Clara,Los Gatos,Montgomery Highlands,165127,Peaceful,0
CA,Santa Clara,Los Gatos,Montgomery Highlands,165127,Nature,1
CA,Santa Clara,Los Gatos,Montgomery Highlands,165127,Open,2
CA,Santa Clara,Los Gatos,Montgomery Highlands,165127,Quiet,3
CA,Santa Clara,Los Gatos,Montgomery Highlands,165127,Rural,4
CA,Santa Clara,Los Gatos,Montgomery Highlands,165127,Hills,5
CA,Santa Clara,Los Gatos,Montgomery Highlands,165127,Pleasant,6
CA,Santa Clara,Los Gatos,Montgomery Highlands,165127,Privacy,7
CA,Santa Clara,Los Gatos,Montgomery Highlands,165127,Restaurants,8
CA,Santa Clara,Los Gatos,Montgomery Highlands,165127,Trees,9
CA,Santa Clara,San Jose,Monticello,169913,Bay,0
CA,Santa Clara,San Jose,Monticello,169913,Beach,1
CA,Santa Clara,San Jose,Monticello,169913,Birds,2
CA,Santa Clara,San Jose,Monticello,169913,Clean,3
CA,Santa Clara,San Jose,Monticello,169913,Creek,4
CA,Santa Clara,San Jose,Monticello,169913,Dog Friendly,5
CA,Santa Clara,San Jose,Monticello,169913,Downtown,6
CA,Santa Clara,San Jose,Monticello,169913,Food,7
CA,Santa Clara,San Jose,Monticello,169913,Friendly,8
CA,Santa Clara,San Jose,Monticello,169913,Gardens,9
CA,Santa Clara,Santa Clara,Moreland,202473,Nice,0
CA,Santa Clara,Santa Clara,Moreland,202473,Beautiful,1
CA,Santa Clara,Santa Clara,Moreland,202473,Clean,2
CA,Santa Clara,Santa Clara,Moreland,202473,Family Friendly,3
CA,Santa Clara,Santa Clara,Moreland,202473,Neighbors,4
CA,Santa Clara,Santa Clara,Moreland,202473,Open,5
CA,Santa Clara,Santa Clara,Moreland,202473,Quiet,6
CA,Santa Clara,Santa Clara,Moreland,202473,Walkability,7
CA,Santa Clara,Santa Clara,Moreland,202473,Weather,8
CA,Santa Clara,Santa Clara,Moreland,202473,Well Maintained,9
CA,Santa Clara,San Jose,Moreland West,154307,Family Friendly,0
CA,Santa Clara,San Jose,Moreland West,154307,Shopping,1
CA,Santa Clara,San Jose,Moreland West,154307,Friendly,2
CA,Santa Clara,San Jose,Moreland West,154307,Walkability,3
